cliente_id,idade,profissao,estado_civil,escolaridade,possui_inadimplencia,saldo_conta,possui_financiamento_imovel,possui_emprestimo_pessoal,tipo_contato,dia_contato,mes_contato,duracao_contato_seg,qtd_contatos_campanha,dias_desde_ultimo_contato,contatos_campanha_anterior,resultado_campanha_anterior,aderiu_produto
1356,29,admin.,single,secondary,0,1448,0,0,cellular,10,mar,217,1,184,7,other,0
1357,30,management,single,tertiary,0,604,0,1,cellular,2,feb,475,1,-1,0,nao_informado,0
1358,29,admin.,single,secondary,0,-194,1,0,cellular,7,may,127,1,-1,0,nao_informado,0
1359,41,technician,married,secondary,0,0,0,0,cellular,11,mar,101,1,-1,0,nao_informado,0
1360,35,housemaid,married,primary,0,0,1,0,cellular,14,jul,340,3,-1,0,nao_informado,0
1361,31,technician,single,secondary,0,1014,1,0,cellular,23,jul,158,4,-1,0,nao_informado,0
1362,27,admin.,single,tertiary,0,73,0,0,cellular,29,jan,242,1,-1,0,nao_informado,0
1363,47,services,married,secondary,0,2597,1,0,nao_informado,16,may,323,1,-1,0,nao_informado,0
1364,53,self-employed,married,tertiary,0,2627,1,1,nao_informado,16,jun,18,30,-1,0,nao_informado,0
1365,34,management,married,tertiary,0,1906,1,0,cellular,14,jul,68,3,-1,0,nao_informado,0
1366,34,blue-collar,married,primary,0,-319,1,1,cellular,9,jul,134,4,-1,0,nao_informado,0
1367,36,management,married,tertiary,0,-296,1,0,cellular,14,may,113,3,-1,0,nao_informado,0
1368,40,technician,married,secondary,0,169,1,0,cellular,18,aug,43,4,-1,0,nao_informado,0
1369,37,self-employed,single,tertiary,0,556,0,0,nao_informado,17,jun,200,2,-1,0,nao_informado,0
1370,65,retired,divorced,nao_informado,0,300,0,0,cellular,2,aug,245,2,-1,0,nao_informado,0
1371,53,technician,divorced,secondary,0,751,1,0,nao_informado,16,may,343,4,-1,0,nao_informado,0
1372,28,technician,single,secondary,0,126,0,0,cellular,3,mar,229,1,-1,0,nao_informado,0
1373,33,technician,divorced,tertiary,0,-386,1,0,nao_informado,23,may,530,1,-1,0,nao_informado,0
1374,56,blue-collar,married,primary,0,379,0,0,cellular,13,aug,58,5,-1,0,nao_informado,0
1375,45,self-employed,married,secondary,0,706,0,0,cellular,30,apr,78,2,176,1,success,0
1376,39,technician,married,secondary,0,9121,0,0,nao_informado,5,jun,147,1,-1,0,nao_informado,0
1377,28,management,single,tertiary,0,1466,1,0,cellular,25,jul,40,1,-1,0,nao_informado,0
1378,36,blue-collar,married,primary,0,0,1,0,cellular,18,nov,618,2,-1,0,nao_informado,0
1379,41,blue-collar,married,primary,0,951,1,0,cellular,20,apr,23,4,-1,0,nao_informado,0
1380,46,admin.,married,secondary,0,368,0,0,cellular,20,aug,293,1,90,4,other,1
1381,41,blue-collar,married,secondary,0,121,1,0,cellular,13,may,16,6,176,5,other,0
1382,59,services,married,secondary,0,204,0,0,cellular,23,jul,286,2,-1,0,nao_informado,0
1383,24,admin.,married,secondary,0,299,1,0,cellular,6,may,209,1,321,1,failure,0
1384,34,management,married,tertiary,0,4170,1,0,nao_informado,21,may,935,1,-1,0,nao_informado,0
1385,40,blue-collar,married,primary,0,-335,1,0,nao_informado,27,may,260,1,-1,0,nao_informado,0
1386,42,admin.,married,secondary,0,3165,1,0,nao_informado,16,jun,298,4,-1,0,nao_informado,0
1387,50,services,married,secondary,0,254,1,0,cellular,15,apr,397,2,337,1,failure,0
1388,25,management,single,tertiary,0,553,1,0,cellular,17,sep,113,4,479,1,failure,0
1389,51,services,divorced,secondary,0,518,1,0,telephone,17,nov,76,1,-1,0,nao_informado,0
1390,50,management,married,tertiary,0,85,0,1,cellular,1,jun,141,1,-1,0,nao_informado,0
1391,37,blue-collar,married,nao_informado,0,603,1,0,nao_informado,23,may,773,2,-1,0,nao_informado,0
1392,21,services,single,secondary,0,361,0,0,telephone,5,jun,329,1,95,1,other,0
1393,52,blue-collar,married,secondary,0,-98,1,0,nao_informado,7,may,423,1,-1,0,nao_informado,0
1394,55,retired,married,primary,0,4424,0,0,cellular,5,aug,67,4,-1,0,nao_informado,0
1395,26,technician,single,secondary,0,2610,1,1,nao_informado,2,jun,626,1,-1,0,nao_informado,0
1396,38,technician,married,tertiary,0,3234,0,0,cellular,18,nov,578,2,-1,0,nao_informado,1
1397,32,blue-collar,married,secondary,0,687,1,0,nao_informado,9,may,61,1,-1,0,nao_informado,0
1398,31,blue-collar,married,secondary,0,631,1,0,nao_informado,23,may,248,4,-1,0,nao_informado,0
1399,34,technician,single,secondary,0,341,0,1,cellular,29,jan,136,1,262,3,failure,0
1400,33,technician,single,tertiary,0,316,0,0,cellular,21,aug,126,3,-1,0,nao_informado,0
1401,35,technician,married,secondary,0,2,0,0,telephone,28,jan,653,3,-1,0,nao_informado,0
1402,44,management,married,nao_informado,0,415,1,0,telephone,14,may,7,7,-1,0,nao_informado,0
1403,48,management,divorced,tertiary,0,507,1,0,cellular,9,apr,528,1,-1,0,nao_informado,0
1404,29,blue-collar,married,secondary,0,912,1,0,cellular,13,may,785,1,-1,0,nao_informado,0
1405,50,management,married,tertiary,0,0,0,0,cellular,9,jul,243,5,-1,0,nao_informado,0
1406,37,blue-collar,married,primary,0,37,1,0,cellular,13,may,24,2,362,1,other,0
1407,44,admin.,single,secondary,0,2524,0,0,nao_informado,19,jun,82,1,-1,0,nao_informado,0
1408,36,unemployed,single,tertiary,0,9019,1,0,nao_informado,11,jun,952,3,-1,0,nao_informado,0
1409,49,blue-collar,divorced,nao_informado,0,39,1,0,cellular,13,may,27,5,-1,0,nao_informado,0
1410,31,blue-collar,married,secondary,0,0,1,0,nao_informado,5,may,143,1,-1,0,nao_informado,0
1411,49,technician,divorced,secondary,0,265,1,0,nao_informado,12,may,274,6,-1,0,nao_informado,0
1412,35,blue-collar,single,secondary,0,0,1,0,cellular,16,apr,1174,1,345,4,other,1
1413,57,admin.,divorced,nao_informado,0,4012,0,0,cellular,20,nov,915,1,-1,0,nao_informado,0
1414,42,blue-collar,married,primary,0,1520,1,0,cellular,5,feb,115,1,-1,0,nao_informado,0
1415,36,blue-collar,divorced,secondary,0,-140,1,0,nao_informado,26,may,222,2,-1,0,nao_informado,0
1416,75,retired,divorced,primary,0,852,0,0,cellular,15,mar,341,1,-1,0,nao_informado,0
1417,38,blue-collar,single,secondary,0,578,1,0,nao_informado,21,may,112,2,-1,0,nao_informado,0
1418,40,blue-collar,married,primary,1,0,1,0,nao_informado,6,may,64,2,-1,0,nao_informado,0
1419,38,services,single,secondary,0,2253,1,0,cellular,13,may,937,3,-1,0,nao_informado,1
1420,34,management,single,tertiary,0,1171,1,0,cellular,10,jul,129,1,-1,0,nao_informado,0
1421,29,technician,single,tertiary,0,452,1,0,cellular,11,may,59,1,-1,0,nao_informado,0
1422,28,admin.,married,secondary,0,-97,1,0,cellular,29,jan,79,1,225,2,success,0
1423,79,retired,married,secondary,0,4738,0,0,telephone,9,jul,151,5,-1,0,nao_informado,0
1424,51,admin.,divorced,secondary,0,467,1,0,nao_informado,19,may,83,1,-1,0,nao_informado,0
1425,32,student,single,tertiary,0,0,0,0,cellular,6,aug,101,5,3,6,other,0
1426,36,management,married,tertiary,0,495,0,0,cellular,5,aug,157,3,97,2,success,1
1427,38,entrepreneur,married,secondary,0,157,0,1,cellular,15,may,57,11,366,1,other,0
1428,49,self-employed,married,secondary,0,358,1,1,nao_informado,13,may,176,3,-1,0,nao_informado,0
1429,42,services,married,secondary,0,292,1,0,cellular,11,may,222,3,-1,0,nao_informado,0
1430,43,blue-collar,married,primary,0,7343,1,0,nao_informado,2,jun,217,4,-1,0,nao_informado,0
1431,34,blue-collar,married,secondary,0,-563,1,0,nao_informado,26,may,252,1,-1,0,nao_informado,0
1432,59,retired,single,secondary,0,351,1,0,nao_informado,27,may,1063,5,-1,0,nao_informado,1
1433,35,nao_informado,married,primary,0,365,0,0,cellular,29,aug,41,2,-1,0,nao_informado,0
1434,33,blue-collar,single,secondary,0,13494,1,0,nao_informado,20,jun,27,25,-1,0,nao_informado,0
1435,34,admin.,single,secondary,0,846,1,0,cellular,17,apr,758,2,-1,0,nao_informado,0
1436,64,retired,married,secondary,0,1574,0,0,telephone,29,jul,301,3,-1,0,nao_informado,1
1437,34,entrepreneur,married,tertiary,0,-28,1,0,cellular,16,jul,574,1,-1,0,nao_informado,0
1438,77,retired,married,tertiary,0,0,0,0,cellular,16,oct,847,1,60,1,success,1
1439,57,retired,married,primary,0,2927,0,1,telephone,30,jul,78,5,-1,0,nao_informado,0
1440,30,blue-collar,married,secondary,0,501,1,1,nao_informado,27,may,514,1,-1,0,nao_informado,0
1441,56,housemaid,divorced,primary,1,1238,0,0,nao_informado,5,jun,1558,1,-1,0,nao_informado,1
1442,49,nao_informado,married,nao_informado,0,301,0,0,cellular,14,aug,789,2,-1,0,nao_informado,0
1443,73,retired,married,primary,0,1388,0,0,cellular,20,jul,146,3,190,3,success,0
1444,39,technician,single,secondary,0,102,1,0,cellular,14,aug,272,2,-1,0,nao_informado,0
1445,57,technician,divorced,primary,0,13,1,0,cellular,8,may,323,2,368,2,failure,0
1446,32,self-employed,married,secondary,0,413,1,0,cellular,11,jul,712,2,-1,0,nao_informado,0
1447,32,technician,single,tertiary,0,4665,1,0,nao_informado,21,may,860,2,-1,0,nao_informado,1
1448,45,admin.,married,secondary,0,638,1,0,cellular,20,aug,75,9,-1,0,nao_informado,0
1449,32,blue-collar,married,secondary,0,101,1,0,nao_informado,19,may,191,4,-1,0,nao_informado,0
1450,31,management,married,tertiary,0,1224,1,1,cellular,24,jul,1441,2,-1,0,nao_informado,1
1451,49,self-employed,married,secondary,0,1103,0,0,cellular,12,aug,428,2,-1,0,nao_informado,0
1452,29,services,married,secondary,0,3748,0,0,cellular,28,may,322,3,-1,0,nao_informado,0
1453,55,technician,married,secondary,0,955,1,0,cellular,29,jan,104,1,-1,0,nao_informado,0
1454,30,admin.,married,secondary,0,518,1,0,cellular,8,may,127,1,-1,0,nao_informado,0
1455,45,services,single,primary,0,1893,1,0,nao_informado,3,jun,1259,6,-1,0,nao_informado,1
1456,39,technician,married,tertiary,0,14,0,0,cellular,28,jan,114,2,-1,0,nao_informado,0
1457,36,admin.,married,secondary,0,-423,1,1,nao_informado,13,may,106,1,-1,0,nao_informado,0
1458,33,management,married,tertiary,0,3696,0,0,cellular,19,nov,305,1,182,3,failure,0
1459,36,management,married,tertiary,0,2987,1,0,cellular,12,aug,307,1,-1,0,nao_informado,1
1460,31,technician,single,secondary,0,433,0,0,cellular,11,aug,1504,2,-1,0,nao_informado,0
1461,36,technician,married,nao_informado,0,756,0,0,cellular,11,jul,396,3,-1,0,nao_informado,0
1462,38,technician,single,tertiary,0,0,1,0,cellular,1,jun,71,1,-1,0,nao_informado,0
1463,33,nao_informado,married,secondary,0,2727,0,0,cellular,6,aug,205,3,-1,0,nao_informado,0
1464,40,technician,married,secondary,0,93,1,0,nao_informado,13,may,134,2,-1,0,nao_informado,0
1465,31,blue-collar,married,secondary,0,1766,0,1,cellular,5,jun,166,2,-1,0,nao_informado,1
1466,39,services,married,secondary,0,124,1,0,cellular,31,jul,81,5,-1,0,nao_informado,0
1467,33,admin.,married,tertiary,0,69,0,1,cellular,4,may,77,2,-1,0,nao_informado,0
1468,53,services,divorced,secondary,0,0,0,0,cellular,12,mar,80,2,-1,0,nao_informado,1
1469,38,management,married,tertiary,0,0,1,0,cellular,13,may,537,5,303,2,failure,0
1470,59,technician,married,secondary,0,259,0,0,cellular,15,jun,415,1,89,1,success,1
1471,55,blue-collar,married,primary,0,4103,0,0,cellular,19,nov,291,1,-1,0,nao_informado,0
1472,38,technician,single,tertiary,0,744,1,0,cellular,14,may,283,1,288,12,other,0
1473,48,services,married,secondary,0,116,1,0,telephone,20,apr,70,4,-1,0,nao_informado,0
1474,53,blue-collar,married,secondary,0,70,1,0,nao_informado,5,may,611,2,-1,0,nao_informado,0
1475,44,admin.,divorced,secondary,0,432,0,0,cellular,9,feb,132,3,-1,0,nao_informado,0
1476,57,management,married,tertiary,0,1172,0,0,nao_informado,18,jun,26,1,-1,0,nao_informado,0
1477,29,blue-collar,single,secondary,0,9,1,0,cellular,11,may,262,3,-1,0,nao_informado,0
1478,31,services,married,secondary,0,428,1,0,nao_informado,21,may,272,1,-1,0,nao_informado,0
1479,35,technician,single,tertiary,0,7546,1,0,cellular,28,dec,137,1,122,3,failure,0
1480,31,blue-collar,married,primary,0,620,0,0,cellular,30,mar,95,1,-1,0,nao_informado,0
1481,35,self-employed,married,tertiary,0,8647,0,0,cellular,19,nov,140,2,-1,0,nao_informado,0
1482,40,management,single,secondary,0,192,1,0,nao_informado,16,may,71,11,-1,0,nao_informado,0
1483,39,blue-collar,married,secondary,0,0,1,0,cellular,7,may,502,1,7,2,failure,0
1484,43,technician,single,tertiary,0,27733,1,0,nao_informado,3,jun,164,7,-1,0,nao_informado,0
1485,44,entrepreneur,married,primary,0,276,1,1,nao_informado,15,may,219,1,-1,0,nao_informado,0
1486,29,technician,single,secondary,0,113,0,0,cellular,12,feb,328,2,183,4,success,1
1487,40,technician,married,secondary,0,782,1,0,nao_informado,14,may,224,2,-1,0,nao_informado,0
1488,33,entrepreneur,married,primary,0,82,1,0,cellular,18,nov,63,2,-1,0,nao_informado,0
1489,46,management,married,tertiary,0,1008,0,0,cellular,29,aug,24,13,-1,0,nao_informado,0
1490,27,nao_informado,single,tertiary,0,6421,0,0,telephone,28,jan,147,4,-1,0,nao_informado,0
1491,26,admin.,single,secondary,0,443,0,0,cellular,30,jul,84,3,-1,0,nao_informado,0
1492,41,technician,married,secondary,0,351,1,0,cellular,9,jul,175,1,-1,0,nao_informado,0
1493,34,technician,married,tertiary,0,5060,1,0,cellular,21,aug,12,21,-1,0,nao_informado,0
1494,39,technician,single,tertiary,0,-41,0,1,cellular,25,aug,40,15,-1,0,nao_informado,0
1495,27,services,single,secondary,0,-124,0,0,cellular,18,jul,217,1,-1,0,nao_informado,0
1496,31,blue-collar,married,secondary,0,79,1,1,cellular,23,jul,235,11,-1,0,nao_informado,0
1497,44,unemployed,single,secondary,0,3945,0,0,cellular,28,jan,255,1,-1,0,nao_informado,0
1498,55,retired,married,tertiary,0,197,0,1,cellular,8,jul,256,1,-1,0,nao_informado,0
1499,51,blue-collar,divorced,primary,0,837,0,0,telephone,30,jul,41,2,-1,0,nao_informado,0
1500,50,management,married,tertiary,0,-94,0,1,nao_informado,25,jun,75,1,-1,0,nao_informado,0
1501,30,services,married,secondary,0,1743,1,0,cellular,5,feb,192,4,-1,0,nao_informado,0
1502,46,technician,married,secondary,0,57,0,0,nao_informado,28,may,796,1,-1,0,nao_informado,1
1503,49,admin.,married,secondary,0,635,0,0,cellular,25,aug,220,3,-1,0,nao_informado,0
1504,56,retired,married,secondary,0,-113,1,1,cellular,12,aug,614,2,-1,0,nao_informado,0
1505,47,admin.,divorced,secondary,0,225,0,0,cellular,28,aug,1126,4,-1,0,nao_informado,1
1506,30,admin.,married,secondary,0,124,0,0,telephone,16,jun,161,2,-1,0,nao_informado,0
1507,36,entrepreneur,single,secondary,0,475,0,0,cellular,25,jul,141,3,-1,0,nao_informado,0
1508,40,management,married,tertiary,0,-7,0,1,telephone,25,jul,697,1,-1,0,nao_informado,0
1509,37,technician,single,secondary,1,375,0,0,nao_informado,9,jun,223,2,-1,0,nao_informado,0
1510,42,admin.,divorced,secondary,0,936,0,0,cellular,30,jan,931,1,-1,0,nao_informado,1
1511,45,technician,married,secondary,0,1415,1,0,cellular,17,nov,483,1,116,1,failure,0
1512,34,unemployed,single,secondary,0,0,0,0,cellular,17,nov,63,2,-1,0,nao_informado,0
1513,27,admin.,single,secondary,0,3638,0,0,cellular,11,jul,271,5,-1,0,nao_informado,0
1514,30,blue-collar,married,secondary,0,-99,1,0,cellular,15,may,144,5,-1,0,nao_informado,0
1515,32,technician,married,secondary,0,167,1,1,cellular,8,aug,79,3,-1,0,nao_informado,0
1516,46,housemaid,married,primary,0,19,1,0,telephone,21,jul,171,1,-1,0,nao_informado,0
1517,29,self-employed,married,tertiary,0,242,1,0,cellular,18,jul,73,4,-1,0,nao_informado,0
1518,53,nao_informado,married,nao_informado,0,13,0,0,telephone,28,jan,69,1,-1,0,nao_informado,0
1519,32,technician,married,secondary,0,286,0,0,cellular,20,apr,60,1,343,4,failure,0
1520,49,unemployed,married,secondary,0,769,1,0,nao_informado,14,may,257,1,-1,0,nao_informado,0
1521,35,management,married,tertiary,0,93,0,0,cellular,4,may,198,2,88,1,other,0
1522,38,blue-collar,married,secondary,0,1663,1,0,cellular,13,apr,217,3,327,1,failure,0
1523,39,entrepreneur,married,primary,0,238,1,1,cellular,19,nov,134,1,-1,0,nao_informado,0
1524,34,technician,single,secondary,0,2178,1,0,cellular,26,may,41,1,-1,0,nao_informado,0
1525,42,blue-collar,married,primary,0,792,1,1,cellular,19,nov,611,2,175,12,other,0
1526,35,blue-collar,single,nao_informado,0,871,1,0,nao_informado,6,jun,216,3,-1,0,nao_informado,0
1527,60,admin.,married,secondary,0,1025,0,0,cellular,6,aug,388,8,-1,0,nao_informado,0
1528,57,technician,divorced,secondary,0,63,1,0,nao_informado,5,may,242,1,-1,0,nao_informado,0
1529,31,blue-collar,single,secondary,0,16,0,0,cellular,7,jul,387,1,-1,0,nao_informado,0
1530,29,management,single,secondary,0,417,0,0,cellular,7,oct,90,1,-1,0,nao_informado,0
1531,41,services,married,secondary,0,3992,1,0,telephone,20,nov,281,2,-1,0,nao_informado,0
1532,46,blue-collar,married,primary,0,2749,1,0,cellular,17,nov,332,1,-1,0,nao_informado,0
1533,33,technician,married,secondary,0,133,0,0,cellular,4,may,218,1,-1,0,nao_informado,1
1534,32,blue-collar,single,secondary,0,1721,1,0,nao_informado,21,may,650,2,-1,0,nao_informado,0
1535,54,management,divorced,tertiary,0,2171,1,1,telephone,18,nov,1034,1,-1,0,nao_informado,1
1536,37,services,married,secondary,0,4760,1,0,cellular,8,may,182,2,169,2,failure,0
1537,32,technician,single,secondary,0,2979,0,0,cellular,25,may,156,1,-1,0,nao_informado,0
1538,43,management,married,tertiary,0,690,1,0,cellular,6,aug,171,3,-1,0,nao_informado,0
1539,50,blue-collar,divorced,secondary,0,203,1,0,telephone,19,nov,265,1,127,4,other,0
1540,34,blue-collar,married,secondary,0,322,1,0,cellular,20,apr,10,3,-1,0,nao_informado,0
1541,31,admin.,divorced,secondary,0,1210,0,0,cellular,16,jul,350,1,-1,0,nao_informado,0
1542,43,self-employed,married,secondary,0,634,1,0,cellular,17,nov,65,1,131,1,failure,0
1543,49,entrepreneur,married,secondary,0,273,0,0,cellular,23,jul,58,1,-1,0,nao_informado,0
1544,22,student,single,nao_informado,0,47,0,0,cellular,3,jul,69,3,-1,0,nao_informado,0
1545,35,management,married,tertiary,0,1100,0,1,cellular,29,jan,127,2,-1,0,nao_informado,0
1546,56,admin.,married,secondary,0,0,1,0,telephone,19,nov,154,2,-1,0,nao_informado,0
1547,53,blue-collar,married,secondary,0,0,0,0,telephone,31,jul,36,4,-1,0,nao_informado,0
1548,54,entrepreneur,married,tertiary,0,1544,0,1,cellular,5,feb,85,7,196,3,failure,0
1549,32,services,single,nao_informado,0,6145,1,0,cellular,14,may,362,1,287,13,failure,0
1550,41,self-employed,married,secondary,0,28,1,0,cellular,11,may,49,1,-1,0,nao_informado,0
1551,40,blue-collar,married,secondary,0,1012,1,0,cellular,6,may,410,1,-1,0,nao_informado,0
1552,33,blue-collar,married,primary,0,245,1,1,cellular,8,may,253,3,-1,0,nao_informado,0
1553,33,management,single,tertiary,0,1998,0,0,cellular,19,nov,570,1,-1,0,nao_informado,0
1554,34,blue-collar,married,secondary,0,3990,1,0,cellular,24,jul,633,7,-1,0,nao_informado,0
1555,36,services,married,secondary,0,1328,1,0,nao_informado,6,jun,82,4,-1,0,nao_informado,0
1556,34,entrepreneur,married,tertiary,0,412,1,1,cellular,8,jul,164,1,-1,0,nao_informado,0
1557,55,management,married,primary,0,229,0,1,nao_informado,9,jun,175,3,-1,0,nao_informado,0
1558,28,student,single,tertiary,0,1562,0,0,cellular,15,feb,659,4,-1,0,nao_informado,1
1559,29,admin.,single,secondary,0,3432,1,0,cellular,17,apr,139,2,-1,0,nao_informado,0
1560,31,admin.,single,secondary,0,144,1,0,nao_informado,4,jul,43,11,-1,0,nao_informado,0
1561,52,management,married,tertiary,0,1339,1,0,cellular,22,aug,343,5,-1,0,nao_informado,0
1562,54,services,married,nao_informado,0,386,0,1,cellular,19,nov,74,1,152,1,success,0
1563,43,blue-collar,married,primary,0,7727,1,0,nao_informado,15,may,302,8,-1,0,nao_informado,0
1564,55,entrepreneur,married,secondary,0,204,0,0,cellular,14,jul,455,13,-1,0,nao_informado,0
1565,28,blue-collar,divorced,nao_informado,0,101,1,0,nao_informado,28,may,126,4,-1,0,nao_informado,0
1566,45,unemployed,divorced,secondary,0,728,1,1,cellular,18,nov,107,1,-1,0,nao_informado,0
1567,45,entrepreneur,married,primary,0,2418,1,0,nao_informado,14,may,120,1,-1,0,nao_informado,0
1568,51,management,married,tertiary,0,2934,1,0,cellular,18,nov,727,4,-1,0,nao_informado,0
1569,42,technician,single,secondary,0,0,1,0,nao_informado,7,may,275,4,-1,0,nao_informado,0
1570,43,nao_informado,single,nao_informado,0,181,0,0,telephone,28,jan,41,1,-1,0,nao_informado,0
1571,34,management,married,tertiary,0,176,0,0,cellular,18,aug,61,4,-1,0,nao_informado,0
1572,36,blue-collar,married,primary,0,49,1,0,cellular,15,may,232,2,365,5,other,0
1573,37,blue-collar,married,secondary,0,2023,1,0,cellular,10,jul,214,1,-1,0,nao_informado,0
1574,50,blue-collar,married,secondary,0,372,1,0,telephone,11,may,21,1,-1,0,nao_informado,0
1575,42,management,divorced,nao_informado,0,7702,0,0,cellular,16,feb,138,2,-1,0,nao_informado,1
1576,34,blue-collar,single,primary,0,464,1,0,cellular,18,may,173,1,299,2,other,0
1577,48,management,married,secondary,0,117,1,0,cellular,16,apr,635,1,-1,0,nao_informado,0
1578,47,admin.,married,secondary,0,104,1,1,cellular,14,jul,77,2,-1,0,nao_informado,0
1579,40,management,married,tertiary,0,1041,1,0,nao_informado,12,jun,73,1,-1,0,nao_informado,0
